Date,ZipCode,State,Metro,County,City,SizeRank,Zri,MoM,QoQ,YoY,ZriRecordCnt
9/30/2017,55955,MN,Rochester,Dodge,Mantorville,14154,1576,0,0.003821656,0.060565276,1058
9/30/2017,13656,NY,Watertown,Jefferson,Orleans,14155,1183,0.003392706,-0.005046257,0.008525149,648
9/30/2017,98537,WA,Aberdeen,Grays Harbor,Cosmopolis,14156,1112,0.009990917,0.006334842,-0.011555556,439
9/30/2017,12056,NY,Albany,Schenectady,Town of Duane,14157,1452,0.004844291,0.014675052,0.054466231,739
9/30/2017,18656,PA,Scranton,Luzerne,Ross Township,14158,1231,0.004078303,0.034453782,0.032718121,755
9/30/2017,30627,GA,Athens,Oglethorpe,Carlton,14159,1017,0.000984252,0.00295858,0.081914894,651
9/30/2017,44048,OH,Ashtabula,Ashtabula,Kingsville,14160,1011,-0.005899705,-0.003940887,-0.013658537,679
9/30/2017,10537,NY,New York,Westchester,Cortlandt Manor,14161,1939,0.008320333,0.038008565,0.016247379,905
9/30/2017,17087,PA,Lebanon,Lebanon,Richland,14162,1082,-0.004599816,0.004642526,0.06496063,795
9/30/2017,61533,IL,Peoria,Peoria,Glasford,14163,977,-0.015120968,-0.052376334,-0.019076305,838
9/30/2017,23922,VA,,Nottoway,Burkeville,14164,1121,0.006283662,0.015398551,0.017241379,577
9/30/2017,83420,ID,Rexburg,Fremont,Ashton,14165,1112,0.016453382,0.036346692,0.12209889,1151
9/30/2017,95452,CA,Santa Rosa,Sonoma,Kenwood,14166,3234,0.000928505,0.002790698,0.007162878,642
9/30/2017,19310,PA,Philadelphia,Chester,Atglen,14167,1537,-0.001299545,0.012516469,0.018555335,713
9/30/2017,43001,OH,Columbus,Licking,Alexandria,14168,1534,-0.001951854,0.007222587,0.018592297,881
9/30/2017,46130,IN,Indianapolis,Shelby,Fountaintown,14169,1176,0.003412969,0.006849315,-0.021630616,900
9/30/2017,52322,IA,Iowa City,Johnson,Oxford,14170,1374,-0.009372747,-0.03511236,-0.064669843,939
9/30/2017,53515,WI,Madison,Dane,Town of Black Earth,14171,1534,-0.010960671,-0.017925736,0.027461487,1017
9/30/2017,80536,CO,Fort Collins,Larimer,Livermore,14172,1727,0.000579374,0.006997085,0.011124122,1119
9/30/2017,15438,PA,Pittsburgh,Fayette,Washington Township,14173,872,-0.024608501,0.009259259,-0.048034934,861
9/30/2017,44510,OH,Youngstown,Mahoning,Youngstown,14174,558,0.005405405,0.018248175,0.042990654,855
9/30/2017,81639,CO,Steamboat Springs,Routt,Hayden,14175,1460,0.007591442,0.016713092,0.011781012,715
9/30/2017,95947,CA,,Plumas,Greenville,14176,1340,0.004497751,0.017463933,0.03875969,686
9/30/2017,13042,NY,Utica,Oneida,Vienna,14177,1220,0.013289037,-0.008130081,-0.054996127,787
9/30/2017,53951,WI,Baraboo,Sauk,North Freedom,14178,1132,-0.007887818,-0.027491409,0.011617516,618
9/30/2017,54014,WI,Minneapolis-St Paul,Pierce,Hager City,14179,1236,0.001620746,0.012285012,0.043918919,851
9/30/2017,67546,KS,McPherson,McPherson,Inman,14180,1102,-0.017825312,-0.02907489,-0.005415162,638
9/30/2017,7077,NJ,New York,Middlesex,Woodbridge Township,14181,2094,-0.001906578,0.01848249,0.04491018,922
9/30/2017,26031,WV,Wheeling,Marshall,Benwood,14182,702,-0.009873061,-0.022284123,-0.064,843
9/30/2017,30568,GA,,Rabun,Clayton,14183,1202,0.001666667,0.005857741,0.040692641,679
9/30/2017,78147,TX,San Antonio,Wilson,Poth,14184,1227,-0.003249391,0,-0.051044084,628
9/30/2017,78407,TX,Corpus Christi,Nueces,Corpus Christi,14185,1018,0.006923838,0.027245207,-0.060885609,937
9/30/2017,18214,PA,Pottsville,Schuylkill,Ryan Township,14186,793,-0.020987654,-0.13143483,-0.243320611,838
9/30/2017,21874,MD,Salisbury,Wicomico,Willards,14187,1153,-0.003457217,-0.004317789,-0.029461279,1273
9/30/2017,70049,LA,New Orleans,Saint John the Baptist,Edgard,14188,1083,0.011204482,0.039347409,0.089537223,430
9/30/2017,78638,TX,San Antonio,Guadalupe,Kingsbury,14189,1420,-0.002108222,0.007806955,0.044885946,734
9/30/2017,6777,CT,Torrington,Litchfield,New Preston,14190,2424,0.01295445,0.048896582,0.028425965,983
9/30/2017,6782,CT,Torrington,Litchfield,Plymouth,14191,1391,0.003607504,0,-0.00215208,965
9/30/2017,38356,TN,Jackson,Madison,Medon,14192,836,-0.002386635,-0.001194743,0.024509804,1370
9/30/2017,92242,CA,Riverside,San Bernardino,Earp,14193,963,0.020127119,0.031049251,0.075977654,487
9/30/2017,3905,ME,Portland,York,Kittery Point,14194,2081,-0.000480307,0.012159533,0.183731513,1138
9/30/2017,25537,WV,Huntington,Cabell,Lesage,14195,878,-0.016797312,-0.017897092,-0.042529989,494
9/30/2017,54849,WI,Duluth,Douglas,Lake Nebagamon,14196,1208,0.025466893,0.131086142,0.112338858,856
9/30/2017,45370,OH,Dayton,Greene,Spring Valley,14197,1672,-0.000597729,-0.008303677,0.061587302,808
9/30/2017,13658,NY,Ogdensburg,Saint Lawrence,Lisbon,14198,1195,-0.016460905,-0.016460905,-0.063479624,541
9/30/2017,22644,VA,,Shenandoah,Maurertown,14199,1117,-0.009751773,0.001793722,0.051789077,790
9/30/2017,27888,NC,,Greene,Walstonburg,14200,840,-0.001189061,-0.004739336,-0.060402685,450
9/30/2017,28615,NC,,Ashe,Creston,14201,1154,0.003478261,0.016740088,0.065558633,581
9/30/2017,48877,MI,Grand Rapids,Montcalm,Riverdale,14202,859,0.004678363,0.012971698,0.028742515,890
9/30/2017,63055,MO,St. Louis,Franklin,Labadie,14203,1034,-0.016175071,-0.02268431,0.001937984,1305
9/30/2017,83873,ID,,Shoshone,Wallace,14204,839,0.015738499,0.050062578,0.042236025,876
9/30/2017,54112,WI,Marinette,Marinette,Coleman,14205,983,0,-0.008072654,0.017598344,699
9/30/2017,61326,IL,Ottawa,Putnam,Granville,14206,1113,0.000899281,0.012738854,-0.043814433,826
9/30/2017,76093,TX,Dallas-Fort Worth,Johnson,Rio Vista,14207,1208,0.002489627,0,0.021132713,638
9/30/2017,71851,AR,,Howard,Mineral Springs,14208,772,0.0171278,0.033467202,0.00390117,432
9/30/2017,15442,PA,Pittsburgh,Fayette,Grindstone-Rowes Run,14209,820,-0.027283511,-0.0036452,-0.057471264,868
9/30/2017,56296,MN,,Traverse,Wheaton,14210,1084,0.014981273,0.057560976,0.067980296,607
9/30/2017,72039,AR,Little Rock,Faulkner,Twin Groves,14211,802,-0.00124533,0.008805031,-0.030229746,758
9/30/2017,81069,CO,Pueblo,Pueblo,Rye,14212,1240,-0.001610306,-0.011952191,0.033333333,740
9/30/2017,93516,CA,Bakersfield,Kern,Boron,14213,847,0.016806723,0.056109726,0.123342175,794
9/30/2017,13622,NY,Watertown,Jefferson,Lyme,14214,1361,0.002947679,-0.002930403,0.011895911,821
9/30/2017,42020,KY,Murray,Calloway,Almo,14215,1038,0.003868472,0.009727626,0.012682927,514
9/30/2017,64019,MO,Warrensburg,Johnson,Centerview,14216,1090,0.003683241,-0.00091659,-0.032830524,612
9/30/2017,2808,RI,Providence,Washington,Bradford,14217,1435,0.002795248,0.00069735,0.002094972,760
9/30/2017,46056,IN,Indianapolis,Madison,Markleville,14218,958,-0.003121748,-0.018442623,-0.006224066,835
9/30/2017,4553,ME,,Lincoln,Newcastle,14219,1372,-0.010814708,-0.025568182,-0.036516854,912
9/30/2017,60922,IL,,Iroquois,Chebanse,14220,1248,-0.003990423,-0.011093502,0.012987013,659
9/30/2017,74940,OK,Fort Smith,LeFlore,Howe,14221,907,0.017957351,0.049768519,0.028344671,616
9/30/2017,12981,NY,Plattsburgh,Clinton,Saranac,14222,1449,0.020422535,0.0055517,-0.071153846,605
9/30/2017,22843,VA,Staunton,Augusta,Mount Solon,14223,1266,0.000790514,-0.008613939,0.06835443,794
9/30/2017,26184,WV,Parkersburg,Wood,Waverly,14224,955,-0.008307373,-0.018499486,0.001048218,476
9/30/2017,48159,MI,Monroe,Monroe,Maybee,14225,1106,-0.023830538,-0.044905009,-0.009847807,919
9/30/2017,77430,TX,Houston,Brazoria,Damon,14226,1584,-0.001261034,-0.007518797,-0.05601907,827
9/30/2017,10577,NY,New York,Westchester,Rye Brook,14227,8278,-0.003371057,-0.023129573,0.025520317,875
9/30/2017,24555,VA,,Rockbridge,Glasgow,14228,1096,0.012003693,0.029107981,0.026217228,589
9/30/2017,52151,IA,,Allamakee,Lansing,14229,1043,0.017560976,0.039880359,0.089864159,841
9/30/2017,60184,IL,Chicago,Du Page,Wayne,14230,3067,0.007886954,0.003599476,-0.072012103,1019
9/30/2017,3830,NH,,Carroll,Wakefield,14231,1399,0.016715116,0.142040816,0.209161625,1233
9/30/2017,14012,NY,Buffalo,Niagara,Somerset,14232,958,-0.018442623,-0.062622309,-0.05986261,783
9/30/2017,50228,IA,Newton,Jasper,Prairie City,14233,1130,0,0.003552398,-0.00877193,745
9/30/2017,54004,WI,,Polk,Clayton,14234,1078,0.011257036,0.007476636,0.002790698,736
9/30/2017,54618,WI,,Juneau,Camp Douglas,14235,974,-0.00204918,-0.022088353,0,772
9/30/2017,36035,AL,Troy,Pike,Goshen,14236,883,-0.003386005,-0.005630631,-0.02860286,413
9/30/2017,48857,MI,Owosso,Shiawassee,Morrice,14237,1078,0.005597015,0.01602262,0.091093117,970
9/30/2017,60146,IL,Chicago,DeKalb,Kirkland,14238,1281,0.014251781,0.043159609,0.033064516,829
9/30/2017,24120,VA,,Patrick,Meadows of Dan,14239,1101,0.006398537,0.012879485,-0.033362599,722
9/30/2017,28521,NC,,Duplin,Chinquapin,14240,844,0,-0.001183432,0.00118624,709
9/30/2017,42266,KY,Clarksville,Christian,Pembroke,14241,1022,0.013888889,0.034412955,0.057971014,550
9/30/2017,55974,MN,La Crosse,Houston,Spring Grove,14242,1171,-0.005097706,-0.003404255,0.024496938,686
9/30/2017,75480,TX,,Franklin,Scroggins,14243,1713,-0.004069767,-0.012680115,-0.045150502,912
9/30/2017,97435,OR,Roseburg,Douglas,Drain,14244,945,0.01722282,0.0546875,0.083715596,683
9/30/2017,12918,NY,Plattsburgh,Clinton,Saranac,14245,1455,0.021052632,0.010416667,-0.069693095,748
9/30/2017,14716,NY,Jamestown,Chautauqua,Brocton,14246,872,0.008092486,-0.012457531,0.015133877,516
9/30/2017,84654,UT,,Sevier,Salina,14247,976,0.014553015,0.028451001,0.091722595,603
9/30/2017,16822,PA,Lock Haven,Clinton,Beech Creek Township,14248,879,-0.023333333,-0.116582915,-0.091942149,560
9/30/2017,20677,MD,Washington,Charles,La Plata,14249,1985,0.005063291,0.017426961,-0.03874092,1216
9/30/2017,28606,NC,North Wilkesboro,Wilkes,Boomer,14250,981,0.006153846,0.010298661,0.059395248,588
9/30/2017,44629,OH,New Philadelphia,Tuscarawas,Gnadenhutten,14251,954,0.00952381,0.036956522,0,573
9/30/2017,49034,MI,Kalamazoo,Kalamazoo,Climax,14252,1132,-0.013077594,-0.039049236,-0.042301184,900
9/30/2017,65324,MO,,Camden,Climax Springs,14253,1057,-0.008442777,-0.002830189,0.031219512,910
9/30/2017,74932,OK,Fort Smith,LeFlore,Cameron,14254,891,0.011350738,0.033642691,0.025316456,595
9/30/2017,76624,TX,Waco,McLennan,Hallsburg,14255,1297,0.006206362,0.040096231,0.031821798,619
9/30/2017,14139,NY,Buffalo,Erie,Wales,14256,1393,-0.008540925,-0.041953232,0.025018396,675
9/30/2017,61843,IL,Champaign-Urbana,Champaign,Fisher,14257,1105,-0.017777778,-0.031551271,0.021256932,874
9/30/2017,16347,PA,Warren,Warren,Sheffield Township,14258,833,-0.001199041,-0.01536643,-0.140350877,601
9/30/2017,53011,WI,Sheboygan,Sheboygan,Mitchell,14259,1120,-0.001782531,-0.019264448,-0.014084507,851
9/30/2017,74726,OK,Durant,Bryan,Bokchito,14260,913,0.014444444,0.041049031,0.064102564,496
9/30/2017,12788,NY,,Sullivan,Neversink,14261,1220,-0.008935825,-0.024780176,0.033022862,677
9/30/2017,13679,NY,Watertown,Jefferson,Alexandria,14262,1202,-0.007431874,-0.029862793,-0.01232539,436
9/30/2017,22514,VA,Richmond,Caroline,Milford,14263,1167,0.007772021,0.009515571,-0.019327731,767
9/30/2017,54245,WI,Manitowoc,Manitowoc,Valders,14264,1150,-0.00862069,-0.031986532,0.017699115,1012
9/30/2017,13420,NY,Utica,Herkimer,Webb,14265,2251,0.006708408,0.022716947,0.002672606,1326
9/30/2017,13736,NY,Binghamton,Tioga,Berkshire,14266,1271,0.007930214,-0.003137255,-0.058518519,537
9/30/2017,28573,NC,New Bern,Jones,Pollocksville,14267,1012,0.004965243,0.015045135,0.030549898,512
9/30/2017,47951,IN,Chicago,Newton,Kentland,14268,894,0.004494382,0.006756757,0.014755959,906
9/30/2017,48835,MI,Lansing,Clinton,Fowler,14269,1187,0.001687764,-0.00918197,0.07323689,919
9/30/2017,44807,OH,Tiffin,Seneca,Attica,14270,958,0.001044932,0.019148936,0.049288061,662
9/30/2017,48414,MI,Owosso,Shiawassee,Bancroft,14271,1016,0.000985222,0.010945274,0.064989518,1185
9/30/2017,66075,KS,Kansas City,Linn,Pleasanton,14272,758,0.016085791,0.017449664,-0.015584416,683
9/30/2017,70733,LA,Baton Rouge,Livingston,French Settlement,14273,1340,0.002243829,0.011320755,-0.033886085,481
9/30/2017,13673,NY,Watertown,Jefferson,Town of Philadelphia,14274,1189,-0.009166667,-0.03802589,-0.006683375,491
9/30/2017,53035,WI,Beaver Dam,Dodge,Iron Ridge,14275,1220,-0.008935825,-0.030976966,0.044520548,834
9/30/2017,18077,PA,Philadelphia,Bucks,Riegelsville,14276,1691,0.004753417,0.023607748,0.046410891,981
9/30/2017,21625,MD,Easton,Talbot,Cordova,14277,1578,0.018721756,0.040210943,0.115194346,914
9/30/2017,48460,MI,Owosso,Shiawassee,New Lothrop,14278,963,-0.005165289,-0.013319672,0.057080132,797
9/30/2017,53968,WI,,Juneau,Wonewoc,14279,958,0.003141361,0.003141361,0.027896996,642
9/30/2017,93667,CA,Fresno,Fresno,Tollhouse,14280,1468,0.002047782,0.013112491,0.049320944,525
9/30/2017,12912,NY,Plattsburgh,Clinton,Black Brook,14281,1448,0.017568517,0.004857738,-0.066408769,650
9/30/2017,16914,PA,Sayre,Bradford,Springfield Township,14282,1105,0.014692378,0.017495396,0.049382716,684
9/30/2017,40107,KY,Bardstown,Nelson,Boston,14283,1019,0.012922465,0.051599587,0.062565172,561
9/30/2017,42452,KY,Evansville,Henderson,Robards,14284,1042,-0.001915709,0.010669253,0.049345418,724
9/30/2017,49309,MI,,Newaygo,Bitely,14285,803,0.006265664,0.01517067,0.013888889,2327
9/30/2017,49640,MI,Traverse City,Benzie,Honor,14286,1251,-0.003980892,-0.002392344,0.080310881,803
9/30/2017,65284,MO,Columbia,Boone,Sturgeon,14287,895,0.012443439,0.003363229,0.015891033,488
9/30/2017,28119,NC,,Anson,Morven,14288,779,0.001285347,0.010376135,0.042838019,707
9/30/2017,37026,TN,Nashville,Cannon,Bradyville,14289,1117,0.00540054,0.015454545,0.018231541,694
9/30/2017,52336,IA,Cedar Rapids,Linn,Springville,14290,1129,0.013464991,0.014375562,0.005342832,997
9/30/2017,53153,WI,Milwaukee,Waukesha,North Prairie,14291,1888,-0.002114165,0.01396348,-0.041137633,934
9/30/2017,21798,MD,Washington,Frederick,Woodsboro,14292,1811,0.009476031,0.01627385,0.030147895,838
9/30/2017,29468,SC,Charleston,Berkeley,Pineville,14293,1129,-0.01051709,-0.016550523,0.069128788,535
9/30/2017,31019,GA,Dublin,Laurens,Dexter,14294,1024,-0.003891051,-0.00292113,0.003921569,512
9/30/2017,62548,IL,Lincoln,Logan,Mount Pulaski,14295,1041,0.005797101,0.006769826,-0.037892791,751
9/30/2017,63369,MO,St. Louis,Lincoln,Old Monroe,14296,1112,0.007246377,0.020183486,0.02962963,795
9/30/2017,65786,MO,,Camden,Macks Creek,14297,769,0.011842105,0.023968043,0.022606383,730
9/30/2017,16922,PA,,Potter,Galeton,14298,904,-0.002207506,-0.016322089,-0.084093212,564
9/30/2017,49026,MI,Kalamazoo,Van Buren,Bloomingdale,14299,1005,0,0.024464832,0.030769231,987
9/30/2017,5759,VT,Rutland,Rutland,Clarendon,14300,1486,-0.005354752,-0.027486911,0.022008253,716
9/30/2017,27869,NC,Roanoke Rapids,Northampton,Rich Square,14301,768,0.002610966,0.010526316,0.021276596,487
9/30/2017,27980,NC,Elizabeth City,Perquimans,Hertford,14302,1084,0.012138189,0.031398668,0.044315992,510
9/30/2017,12764,NY,,Sullivan,Tusten,14303,1374,0.021561338,0.067599068,0.052067381,1026
9/30/2017,24472,VA,Staunton,Augusta,Raphine,14304,1256,0.0048,0.000796813,-0.041221374,779
9/30/2017,29163,SC,Orangeburg,Orangeburg,Vance,14305,982,-0.007077856,-0.016032064,0.105855856,425
9/30/2017,43358,OH,Bellefontaine,Logan,West Mansfield,14306,1107,-0.005390836,-0.020353982,0.034579439,698
9/30/2017,44645,OH,Wooster,Wayne,Marshallville,14307,1211,0.003314002,0.006650042,0.024534687,760
9/30/2017,49410,MI,Ludington,Mason,Fountain,14308,857,0,0.010613208,0.022673031,1634
9/30/2017,14741,NY,Olean,Cattaraugus,Great Valley,14309,1446,0.005563282,0.003469813,-0.026262626,677
9/30/2017,24324,VA,Blacksburg,Pulaski,Draper,14310,1121,0.002683363,0.014479638,-0.002669039,1054
9/30/2017,3887,NH,Boston,Strafford,Middleton,14311,1643,0.012946979,0.027517198,0.105652759,891
9/30/2017,21635,MD,,Kent,Galena,14312,1545,0,0.000647668,-0.009615385,1170
9/30/2017,14033,NY,Buffalo,Erie,Colden,14313,1388,-0.002156722,-0.028691393,0.022091311,883
9/30/2017,43071,OH,Columbus,Licking,Saint Louisville,14314,1099,0,0.011039558,0.039735099,669
9/30/2017,51455,IA,,Carroll,Manning,14315,920,0.001088139,0.006564551,0.009879254,703
9/30/2017,55952,MN,Winona,Winona,Lewiston,14316,1235,-0.001616815,0.00162206,0.030884808,607
9/30/2017,92365,CA,Riverside,San Bernardino,Newberry Springs,14317,950,0.009564293,0.025917927,0.01171459,489
9/30/2017,56528,MN,Fergus Falls,Otter Tail,Dent,14318,1328,0.007587253,0.012967201,0.00075358,1477
9/30/2017,3258,NH,Concord,Merrimack,Chichester,14319,1651,0.003037667,0,0.057655349,897
9/30/2017,13164,NY,Syracuse,Onondaga,Town of Camillus,14320,1559,-0.002559181,-0.01015873,0.011680727,899
9/30/2017,24311,VA,,Smyth,Atkins,14321,1001,0.018311292,0.024564995,0.007042254,464
9/30/2017,50247,IA,Marshalltown,Marshall,State Center,14322,911,0.005518764,-0.004371585,-0.118102614,1087
9/30/2017,81120,CO,,Conejos,Antonito,14323,1208,0.006666667,0.015979815,0.057793345,1010
9/30/2017,83855,ID,Moscow,Latah,Potlatch,14324,1188,0.015384615,0.053191489,0.123935667,705
9/30/2017,93601,CA,Madera,Madera,Ahwahnee,14325,1348,-0.006632277,-0.0095518,0.027439024,705
9/30/2017,28617,NC,,Ashe,Crumpler,14326,1155,0.006097561,0.013157895,0.030330062,656
9/30/2017,31830,GA,Atlanta,Meriwether,Warm Springs,14327,1068,0.00754717,0.018112488,0.040935673,624
9/30/2017,43901,OH,Weirton,Jefferson,Adena,14328,751,-0.013140604,-0.03470437,0.035862069,692
9/30/2017,17047,PA,Harrisburg,Perry,Southwest Madison,14329,1140,0.005291005,0.001757469,-0.020618557,597
9/30/2017,54247,WI,Manitowoc,Manitowoc,Whitelaw,14330,1095,-0.003639672,-0.012623986,0.052884615,934
9/30/2017,60145,IL,Chicago,DeKalb,Kingston,14331,1336,0.00149925,0.007541478,-0.037463977,813
9/30/2017,7980,NJ,New York,Morris,Long Hill Township,14332,2713,0.018393393,0.051550388,0.02069225,732
9/30/2017,17965,PA,Pottsville,Schuylkill,Port Carbon,14333,673,-0.018950437,-0.057422969,-0.183252427,828
9/30/2017,68465,NE,,Saline,Wilber,14334,1032,0.013752456,0.040322581,-0.01994302,535
9/30/2017,93545,CA,,Inyo,Lone Pine,14335,1315,0.006891271,0.020962733,0.02734375,653
9/30/2017,98828,WA,Wenatchee,Chelan,Malaga,14336,1457,-0.013540961,-0.0331785,0.033333333,775
9/30/2017,17536,PA,Lancaster,Lancaster,Colerain Township,14337,1195,-0.019688269,-0.039389068,-0.019688269,590
9/30/2017,35087,AL,Decatur,Morgan,Joppa,14338,833,0,0.002406739,-0.02,624
9/30/2017,35677,AL,Florence,Lauderdale,Waterloo,14339,764,0.042291951,0.048010974,-0.042606516,725
9/30/2017,48628,MI,Midland,Midland,Hope,14340,979,0.001022495,0.041489362,-0.115627823,914
9/30/2017,48834,MI,Grand Rapids,Montcalm,Fenwick,14341,946,0,0.004246285,0.030501089,919
9/30/2017,64725,MO,Kansas City,Cass,Archie,14342,992,0.009155646,-0.026496565,-0.060606061,946
9/30/2017,15437,PA,Pittsburgh,Fayette,Wharton Township,14343,1150,-0.031171019,-0.019607843,-0.00086881,703
9/30/2017,55396,MN,Minneapolis-St Paul,Sibley,Winthrop,14344,1093,-0.001826484,-0.028444444,-0.046247818,544
9/30/2017,98394,WA,Seattle,Pierce,Vaughn,14345,1772,0,-0.005053341,0.099937927,476
9/30/2017,7606,NJ,New York,Bergen,South Hackensack Township,14346,2158,-0.009182736,0,-0.064586042,549
9/30/2017,23866,VA,,Southampton,Ivor,14347,1244,0.004846527,0.018003273,0.028099174,776
9/30/2017,53585,WI,Whitewater,Walworth,Town of Sharon,14348,1287,0.003900156,0.014984227,0.01578532,636
9/30/2017,60424,IL,Chicago,Grundy,Gardner,14349,1216,0.014178482,0.021848739,-0.040252565,700
9/30/2017,66088,KS,Topeka,Jefferson,Valley Falls,14350,904,0.006681514,0.023782559,-0.024811219,624
9/30/2017,98588,WA,Shelton,Mason,Tahuya,14351,1295,0.006998445,0.019685039,0.225165563,904
9/30/2017,54824,WI,,Polk,Centuria,14352,1140,0.002638522,0.002638522,0.042047532,665
9/30/2017,7711,NJ,New York,Monmouth,Ocean Township,14353,3999,-0.025584795,-0.033123791,0.11330735,850
9/30/2017,27315,NC,,Caswell,Providence,14354,900,0.007838746,0.012373453,-0.032258065,667
9/30/2017,33786,FL,Tampa,Pinellas,Belleair Beach,14355,3053,-0.0145255,-0.0261563,-0.027707006,1381
9/30/2017,73169,OK,Oklahoma City,Oklahoma,Oklahoma City,14356,1389,-0.007857143,-0.017680339,-0.062120189,837
9/30/2017,16434,PA,Meadville,Crawford,Sparta Township,14357,1007,0.007,-0.010805501,-0.04368471,519
9/30/2017,4860,ME,,Knox,St George,14358,1377,-0.019230769,-0.04375,-0.104681404,2512
9/30/2017,49753,MI,Alpena,Alpena,Lachine,14359,873,0.008083141,0.022248244,-0.021300448,1166
9/30/2017,13812,NY,Binghamton,Tioga,Town of Nichols,14360,1326,-0.00075358,-0.003756574,-0.070777856,614
9/30/2017,15474,PA,Pittsburgh,Fayette,Point Marion,14361,871,-0.018038331,0.009269988,-0.028985507,795
9/30/2017,95333,CA,Merced,Merced,Le Grand,14362,1002,0.003003003,-0.003976143,0.068230277,521
9/30/2017,45346,OH,Greenville,Darke,New Madison,14363,903,0.0078125,0.020338983,-0.027987083,619
9/30/2017,49795,MI,,Otsego,Vanderbilt,14364,897,0.006734007,0.028669725,0.06405694,1396
9/30/2017,35078,AL,Birmingham,Shelby,Harpersville,14365,1187,0.003381234,-0.001682086,-0.01000834,637
9/30/2017,48748,MI,,Iosco,National City,14366,849,0.002361275,-0.001176471,-0.017361111,1898
9/30/2017,73550,OK,,Harmon,Hollis,14367,687,-0.004347826,-0.011510791,-0.028288543,972
9/30/2017,94923,CA,Santa Rosa,Sonoma,Bodega Bay,14368,2969,-0.004693262,-0.02110122,0.06301468,1261
9/30/2017,5773,VT,Rutland,Rutland,Town of Wallingford,14369,1470,-0.008097166,-0.034799737,0.006160164,722
9/30/2017,28091,NC,,Anson,Lilesville,14370,769,0.001302083,0.010512484,0.029451138,609
9/30/2017,12149,NY,Albany,Schoharie,Town of Richmondville,14371,1403,0.008626887,0.010079194,-0.0168185,578
9/30/2017,22637,VA,Winchester,Frederick,Gore,14372,1379,-0.00433213,-0.00433213,-0.018505338,689
9/30/2017,72530,AR,,Cleburne,Drasco,14373,972,-0.004098361,-0.010183299,-0.02994012,473
9/30/2017,83429,ID,Rexburg,Fremont,Island Park,14374,1267,0.007154213,0.03852459,0.139388489,3501
9/30/2017,4854,ME,,Knox,Owls Head,14375,1363,-0.014461316,-0.035385704,-0.060647829,1077
9/30/2017,12578,NY,New York,Dutchess,Town of Pleasant Valley,14376,2005,0.004006009,0.022959184,0.052493438,823
9/30/2017,65787,MO,,Camden,Roach,14377,1045,-0.004761905,0.003842459,0.012596899,856
9/30/2017,17772,PA,Sunbury,Northumberland,Turbotville,14378,1139,0.000878735,-0.004370629,-0.032285472,687
9/30/2017,18321,PA,East Stroudsburg,Monroe,Pocono Township,14379,1230,0.012345679,0.028428094,0.037099494,719
9/30/2017,46702,IN,Huntington,Huntington,Andrews,14380,831,0.012180268,0.046599496,0.102122016,774
9/30/2017,56340,MN,St. Cloud,Stearns,Holdingford,14381,1242,0.009756098,0.028145695,0.032418953,760
9/30/2017,30634,GA,,Elbert,Dewy Rose,14382,1023,0.002941176,0.003925417,0.048155738,488
9/30/2017,35135,AL,Birmingham,Saint Clair,Riverside,14383,1283,0.019872814,0.033843674,0.075440067,549
9/30/2017,37318,TN,Tullahoma,Franklin,Cowan,14384,891,0.009060023,0.034843206,0.055687204,757
9/30/2017,56264,MN,Marshall,Lyon,Minneota,14385,1134,0.003539823,-0.003514938,0.001766784,761
9/30/2017,68347,NE,Omaha,Cass,Eagle,14386,1379,0.002909091,0.021481481,-0.005767844,681
9/30/2017,79064,TX,,Lamb,Olton,14387,962,-0.001038422,0.011566772,0.008385744,695
9/30/2017,37345,TN,Tullahoma,Franklin,Huntland,14388,970,0.012526096,0.027542373,0.035218783,871
9/30/2017,65039,MO,Columbia,Boone,Hartsburg,14389,1189,0.007627119,0.00168492,-0.018976898,534
9/30/2017,81019,CO,Pueblo,Pueblo,Colorado City,14390,1283,0,0.003127443,0.074539363,768
9/30/2017,25033,WV,Huntington,Putnam,Buffalo,14391,837,-0.016451234,-0.015294118,-0.081229418,586
9/30/2017,15034,PA,Pittsburgh,Allegheny,Dravosburg,14392,793,0.002528445,0.003797468,-0.025798526,658
9/30/2017,49092,MI,Battle Creek,Calhoun,Tekonsha,14393,917,0.009911894,0,0.028026906,768
9/30/2017,95245,CA,,Calaveras,Mokelumne Hill,14394,1422,0.004946996,0.009226402,0.081368821,681
9/30/2017,8310,NJ,Atlantic City,Atlantic,Buena Vista Township,14395,1437,0.004192872,0.017705382,0.029369628,510
9/30/2017,11569,NY,New York,Nassau,Point Lookout,14396,3525,-0.022462562,-0.020289049,0.008295195,873
9/30/2017,12523,NY,Hudson,Columbia,Taghkanic,14397,1621,0.004337051,-0.006740196,0.08938172,687
9/30/2017,44411,OH,Akron,Portage,Deerfield,14398,1067,-0.001870907,0.03592233,0.023010547,667
9/30/2017,51521,IA,Omaha,Pottawattamie,Avoca,14399,964,-0.01026694,-0.023302938,-0.048371175,905
9/30/2017,55750,MN,Duluth,Saint Louis,Hoyt Lakes,14400,780,0,0.030383091,0.048387097,1033
9/30/2017,47841,IN,Terre Haute,Clay,Clay City,14401,821,0.009840098,0.030112923,0.085978836,885
9/30/2017,64742,MO,Kansas City,Cass,Drexel,14402,1026,0.003913894,0.007858546,0.029087262,962
9/30/2017,74825,OK,Ada,Pontotoc,Allen,14403,847,0.018028846,0.052173913,0.020481928,569
